id,city,x,y,z
28838,Tfqlf,7.319,53.767,103.184
28839,Jndyc,6.114,51.112,886.394
28840,Mfkjo,11.758,47.921,911.970
28841,Qxchn,11.907,48.340,184.344
28842,Dtrss,10.274,49.392,592.904
28843,Cpfug,11.599,49.504,246.210
28844,Ozdku,11.823,48.394,480.813
28845,Tywwu,8.491,54.230,266.484
28846,Vpcvp,11.027,47.905,278.785
28847,Arxsc,11.506,50.062,263.303
28848,Lfxih,8.648,53.791,486.285
28849,Llebq,7.778,47.897,867.308
28850,Xnmql,11.386,52.362,55.331
28851,Lcipy,7.302,51.733,488.030
28852,Aaoco,12.525,54.558,795.327
28853,Zbriq,7.354,50.950,374.501
28854,Vernp,8.201,53.050,153.664
28855,Etewx,13.119,52.277,696.252
28856,Gpicr,6.930,51.586,451.214
28857,Yosiq,9.024,53.130,892.106
28858,Iroza,10.347,47.550,350.659
28859,Pvcok,11.804,48.462,701.254
28860,Pgsgu,9.247,53.525,341.134
28861,Qeakp,6.428,51.157,787.601
28862,Fxexs,8.628,48.241,36.788
28863,Ajaie,10.823,51.033,454.367
28864,Rpvre,12.860,47.804,295.252
28865,Qwfzz,7.527,53.320,849.623
28866,Ceipu,12.057,50.681,648.349
28867,Osuls,12.374,53.538,807.138
28868,Jicol,14.117,50.884,528.274
28869,Dssfj,13.816,52.860,936.699
28870,Uwhbb,11.211,51.890,205.503
28871,Nyvqp,10.256,50.159,141.412
28872,Uxurm,12.101,54.298,187.389
28873,Gmuwz,7.444,53.072,828.055
28874,Bkilm,7.847,52.515,820.949
28875,Irzke,12.737,52.117,818.442
28876,Ztjfs,7.561,53.063,725.629
28877,Kbhre,12.983,53.098,155.013
28878,Vwrjo,9.735,49.143,59.317
28879,Ymfik,12.174,53.698,878.134
28880,Kijzq,6.354,50.493,149.948
28881,Hdxkm,9.172,50.028,8.242
28882,Lwiul,10.024,50.929,502.888
28883,Unvnb,8.167,50.344,892.825
28884,Coiwx,12.176,54.092,132.129
28885,Cdwym,7.241,50.935,892.823
28886,Wfiez,9.268,52.894,125.042
28887,Tnzvo,10.507,49.702,810.912
28888,Uhikx,11.429,48.709,562.092
28889,Pxiqa,12.125,53.004,526.462
28890,Advtv,9.780,49.795,508.936
28891,Eqdka,9.909,49.840,760.356
28892,Xuwgk,12.776,48.533,273.528
28893,Yfycu,8.050,48.080,648.729
28894,Qalhm,11.256,50.541,882.323
28895,Hlpje,11.974,50.746,217.196
28896,Wmdqa,10.616,54.027,784.309
28897,Gcjna,12.574,51.652,596.225
28898,Vzzhc,10.001,49.289,157.184
28899,Bdqcb,9.186,54.738,285.412
28900,Gqvcq,10.104,53.093,680.155
28901,Hmean,12.459,51.886,769.825
28902,Szhqn,9.099,50.130,391.105
28903,Gwlcj,7.765,54.300,83.430
28904,Qktcz,13.286,54.280,377.055
28905,Ionks,10.131,52.923,909.169
28906,Vofgf,12.094,50.899,52.669
28907,Gsylu,11.968,51.207,-0.871
28908,Ebqsw,11.509,47.796,166.222
28909,Yktut,13.727,53.849,204.461
28910,Novhz,12.440,50.493,262.434
28911,Tzzix,13.099,53.642,916.393
28912,Vkmyf,11.452,51.410,318.748
28913,Xkdol,11.421,52.790,457.762
28914,Cwajd,9.461,53.264,102.009
28915,Hrito,7.174,51.518,76.112
28916,Dxejz,9.954,50.162,591.843
28917,Wicos,12.919,53.784,394.823
28918,Uqufj,13.274,51.990,635.921
28919,Hbuns,15.019,51.265,579.000
28920,Fhjxy,8.049,49.243,95.937
28921,Szpmr,10.999,50.923,1.363
28922,Wvbgi,7.433,51.472,46.234
28923,Ykcrt,11.971,53.786,882.834
28924,Cxrkt,12.362,52.615,797.516
28925,Qlkwd,10.626,50.615,231.933
28926,Yygaq,9.546,50.274,511.638
28927,Nsfrc,8.223,50.829,873.468
28928,Rhqmd,13.145,54.822,506.010
28929,Xeydr,14.215,51.372,548.785
28930,Fvgpa,8.760,50.407,793.901
28931,Qezog,7.288,50.226,752.571
28932,Iqqvu,11.519,52.950,744.856
28933,Ehtyu,12.192,53.056,947.602
28934,Bxgnd,10.107,47.657,859.513
28935,Lubes,11.470,47.976,293.907
28936,Fhxuy,11.872,51.748,39.923
28937,Sgauz,6.946,50.685,741.317
28938,Ijwwy,10.456,50.332,647.800
28939,Ryxhv,7.480,51.311,320.591
28940,Qcjua,9.220,53.469,92.546
28941,Nbtzk,10.337,52.075,123.134
28942,Pyezr,9.921,47.951,296.542
28943,Ngqoo,10.345,53.958,182.081
28944,Omgdf,12.234,53.867,898.553
28945,Kjzjz,11.113,50.812,366.103
28946,Fzcei,12.901,51.029,35.848
28947,Qvpfb,9.559,48.469,739.379
28948,Zzuvt,12.586,50.801,883.106
28949,Xiudo,8.792,50.290,245.012
28950,Kivbm,11.056,51.987,660.997
28951,Adjxc,6.968,53.718,38.530
28952,Ailni,9.434,52.053,843.897
28953,Kdnwb,13.988,50.968,367.101
28954,Bhwud,8.663,51.351,394.205
28955,Uoxob,13.467,51.203,631.092
28956,Nfkxu,9.744,49.074,333.870
28957,Aibhd,13.753,51.029,809.853
28958,Pxuou,13.074,48.381,132.400
28959,Fryha,9.862,47.840,215.680
28960,Rmsxg,11.080,49.637,321.212
28961,Woaah,12.420,53.046,902.960
28962,Qmayw,10.959,48.642,264.391
28963,Ebtex,6.643,50.227,625.053
28964,Trhqa,8.651,48.170,965.387
28965,Gvclc,8.638,47.912,477.357
28966,Pwbmp,6.415,49.528,618.649
28967,Pmcqx,9.118,48.378,625.251
28968,Lyekj,9.855,54.108,587.662
28969,Bemtx,10.447,53.157,893.031
28970,Wdsku,9.848,54.775,40.961
28971,Xocos,12.183,48.924,143.518
28972,Sskrw,13.488,50.884,575.491
28973,Oyyfb,13.145,52.479,208.663
28974,Lmlia,12.055,54.128,810.318
28975,Gpvoc,13.686,51.463,194.965
28976,Pktrz,7.516,50.279,148.631
28977,Oftff,12.853,48.841,172.809
28978,Qyddb,9.733,49.775,19.039
28979,Qgecl,12.350,52.542,135.049
28980,Nuifv,9.047,52.341,926.453
28981,Rtogr,11.573,53.342,88.887
28982,Dyrjk,8.983,54.316,206.665
28983,Zuhde,7.789,53.814,762.797
28984,Zxref,11.703,53.737,37.025
28985,Anjdi,8.291,50.462,21.601
28986,Eqncg,13.557,53.021,581.855
28987,Vmrij,9.051,53.718,79.210
28988,Djqpj,10.768,53.682,910.642
28989,Lwnqa,12.379,54.532,17.320
28990,Ezfta,10.477,47.889,713.465
28991,Ujdxu,13.258,51.545,718.056
28992,Pjhup,8.711,48.405,290.790
28993,Wavgk,7.276,50.233,676.455
28994,Eqwki,8.837,48.177,506.711
28995,Mlbsb,10.547,49.597,2.306
28996,Dfoxc,12.328,50.802,104.792
28997,Ilrtt,11.954,53.266,30.787
28998,Kywyn,8.599,52.145,863.294
28999,Uzvvx,8.133,53.857,505.451
29000,Hlrgd,14.192,51.598,240.463
29001,Jowyh,12.843,48.364,540.327
29002,Kdqtg,8.667,53.321,936.913
29003,Uabps,8.732,50.687,256.715
29004,Dvyip,12.041,50.137,504.696
29005,Nyaxk,13.886,51.358,575.729
29006,Rxput,7.372,52.872,648.786
29007,Qliss,8.375,48.996,174.016
29008,Zwvru,11.297,47.654,576.473
29009,Lxvxl,13.512,53.789,813.882
29010,Yxrjz,10.301,48.278,394.652
29011,Wlbzu,12.465,53.804,744.399
29012,Hvjyu,7.412,51.667,508.655
29013,Jfpmn,8.914,47.841,308.605
29014,Thlmk,7.267,52.279,825.490
29015,Itfbt,8.427,52.723,487.867
29016,Jssih,9.975,52.819,315.116
29017,Flcpp,11.360,48.731,585.690
29018,Bhxcu,13.727,52.661,10.959
29019,Ohoap,11.660,48.762,684.402
29020,Twpdy,12.150,50.079,955.362
29021,Tmael,9.001,50.153,735.396
29022,Kqtbs,8.899,54.052,955.025
29023,Jknra,10.334,49.160,207.486
29024,Mxlyp,8.182,53.114,209.778
29025,Qxtpt,12.147,54.371,871.732
29026,Mxiff,12.102,50.069,155.256
29027,Jfwdg,13.369,52.248,290.514
29028,Dtwjg,7.170,51.541,501.503
29029,Ubgzl,14.092,52.148,826.876
29030,Akchw,11.384,53.909,138.099
29031,Ubgaf,13.126,51.156,440.128
29032,Lllxu,7.974,50.606,14.480
29033,Tnlsg,13.155,54.815,6.081
29034,Zmqua,11.672,53.603,554.116
29035,Gjhrk,12.228,48.677,717.242
29036,Yhpcf,8.581,50.486,640.440
29037,Ankyk,10.079,47.813,700.380
29038,Gnkln,8.285,52.854,222.595
29039,Mvwuf,13.660,54.728,400.059
29040,Bawwo,7.377,52.703,510.919
29041,Qjiuy,12.332,51.059,874.749
29042,Mgpux,10.837,49.884,671.732
29043,Kmrtz,9.769,52.789,264.855
29044,Gwepo,11.227,49.693,573.739
29045,Lkdil,11.996,47.754,710.994
29046,Lqkfk,10.343,47.610,719.758
29047,Yfiyz,8.620,54.649,739.223
29048,Utmdv,11.161,49.152,151.554
29049,Jxedv,13.964,52.207,271.378
29050,Yqcen,13.204,53.062,834.145
29051,Mryin,14.197,51.825,71.830
29052,Sxmkg,8.312,48.108,205.443
29053,Jmzio,7.544,54.114,646.783
29054,Hgtad,11.975,51.039,828.381
29055,Bbthx,10.473,53.878,768.938
29056,Jpvgq,10.204,51.869,390.306
29057,Jwakl,7.934,50.493,733.322
29058,Usohc,10.638,49.384,216.280
29059,Mrkdc,12.347,49.822,763.221
29060,Rbehr,10.441,51.246,734.736
29061,Lnexc,8.556,49.688,175.690
29062,Nroxf,13.237,53.480,869.332
29063,Xcbxx,7.646,53.607,788.347
29064,Pumis,10.825,51.311,347.842
29065,Vjnag,13.889,51.789,455.161
29066,Zgvns,12.080,53.845,929.094
29067,Bmbrr,9.487,48.172,427.991
29068,Svtav,12.149,51.707,758.930
29069,Jdobg,7.794,48.092,341.285
29070,Awzei,11.537,49.205,801.287
29071,Qngtc,10.128,47.633,491.649
29072,Nzpnf,7.470,53.966,446.509
29073,Cdicy,7.102,50.762,208.017
29074,Npjec,8.974,51.369,88.144
29075,Jpgcg,14.470,51.609,618.666
29076,Rrxgd,9.171,49.951,167.349
29077,Zqltl,8.009,50.785,788.713
29078,Kjkse,9.894,48.666,925.813
29079,Kvsuh,11.294,49.036,97.695
29080,Zxujm,13.658,53.348,27.094
29081,Deynp,13.611,54.356,346.105
29082,Kybqx,12.004,47.798,268.616
29083,Jvqep,8.436,52.264,574.624
29084,Ojurs,9.930,53.541,440.853
29085,Pkrwt,8.242,50.810,411.098
29086,Dslaf,8.086,50.136,146.197
29087,Dukwv,6.542,51.444,861.319
29088,Epypi,8.969,50.633,887.034
29089,Ctsfs,8.914,52.290,658.001
29090,Fydcv,8.084,52.850,84.356
29091,Twsxk,13.957,53.659,270.552
29092,Byycx,13.142,51.769,642.955
29093,Tttbv,7.145,50.638,254.449
29094,Inflm,11.633,52.452,735.925
29095,Wnvmq,6.861,51.389,644.637
29096,Yurwt,10.818,51.143,147.539
29097,Bgreh,6.532,50.306,887.294
29098,Bctzr,12.300,52.363,353.186
29099,Osimv,12.527,49.515,851.508
29100,Wjutb,9.024,53.105,177.388
29101,Mmljh,10.688,50.541,258.087
29102,Ptvxg,11.553,51.925,146.629
29103,Histe,14.051,54.235,752.691
29104,Fxehg,13.130,52.467,671.942
29105,Oblqe,10.911,53.515,741.991
29106,Rfaal,7.388,52.343,746.863
29107,Atcct,10.659,50.037,131.992
29108,Bhqhq,12.735,48.606,286.951
29109,Ineke,9.718,51.193,507.512
29110,Kswhp,10.797,48.860,47.832
29111,Mdqwn,10.565,49.226,917.940
29112,Nohou,11.044,54.188,357.873
29113,Tmfef,6.779,51.277,316.518
29114,Fdcqs,9.151,51.618,65.528
29115,Vxhsf,9.638,49.929,95.875
29116,Pnjfd,7.011,49.927,129.313
29117,Pmvui,11.764,49.056,704.622
29118,Iljjn,7.220,49.605,815.265
29119,Blrax,9.360,53.470,615.734
29120,Pewei,8.867,48.602,928.190
29121,Cfgrj,7.675,52.099,288.977
29122,Zypoc,8.349,50.523,83.707
29123,Hcsen,10.547,49.194,287.757
29124,Jutgg,13.346,52.208,586.146
29125,Gcadq,10.713,48.885,608.580
29126,Boaci,14.074,52.825,613.150
29127,Epblx,14.266,53.122,76.219
29128,Plknl,7.642,48.060,562.711
29129,Xkphd,11.201,54.427,107.506
29130,Yjefr,12.071,49.016,714.593
29131,Iqthp,7.123,50.083,963.853
29132,Pgdln,12.452,54.596,313.937
29133,Nnspo,9.882,49.695,552.655
29134,Zutxv,7.157,51.565,917.903
29135,Maveg,11.015,51.097,222.052
29136,Fmlfg,9.575,49.531,283.676
29137,Hainp,8.694,50.221,964.136
29138,Rzlny,6.656,53.643,199.640
29139,Leeqi,12.218,47.962,493.617
29140,Fdzgc,13.863,52.416,68.675
29141,Arlnq,11.915,53.125,729.749
29142,Vwwgm,10.580,54.253,79.793
29143,Bsmxa,12.121,49.619,749.973
29144,Mycjy,14.015,51.544,827.334
29145,Onbdw,7.921,48.263,781.597
29146,Jckru,9.991,52.775,120.193
29147,Mdaha,10.741,53.247,32.148
29148,Cpytc,8.763,51.812,722.094
29149,Hvpcr,8.749,51.253,296.770
29150,Qiprg,6.601,50.853,72.669
29151,Skflb,10.598,53.826,381.051
29152,Ylqwv,11.377,50.044,352.913
29153,Beywp,11.790,53.953,913.692
29154,Xwdxr,10.065,48.103,90.777
29155,Bcnoo,8.803,52.343,310.614
29156,Pjnkm,10.993,49.534,650.341
29157,Qimfr,7.769,54.360,231.959
29158,Jwbcn,14.393,53.326,553.221
29159,Geeld,13.696,53.195,507.775
29160,Jbaxj,8.494,53.483,-4.830
29161,Zdfde,9.128,48.909,637.923
29162,Uzoiz,13.218,52.879,927.919
29163,Vrjuz,12.337,53.875,489.059
29164,Krxeg,13.858,51.277,272.708
29165,Rkman,11.438,53.326,29.413
29166,Zovqq,11.110,51.106,433.998
29167,Cdrcm,13.453,54.738,729.353
29168,Nsxoa,7.587,48.094,104.896
29169,Veods,13.745,54.361,865.705
29170,Kvjhm,13.466,52.531,722.021
29171,Bbgql,12.802,53.363,839.689
29172,Fgupj,11.687,47.845,486.163
29173,Wfekh,10.368,52.590,218.046
29174,Rkdgt,11.297,48.826,109.253
29175,Uxlfy,11.035,49.184,907.672
29176,Ljlxl,9.334,48.299,553.436
29177,Nemes,9.889,54.547,882.390
29178,Hppjl,10.858,51.784,518.850
29179,Fthbc,14.020,53.679,270.681
29180,Okwno,12.895,47.818,741.110
29181,Panpz,7.506,49.617,742.759
29182,Dhuos,12.520,51.520,264.991
29183,Nqvfy,8.361,49.716,229.296
29184,Nzlya,11.450,48.314,959.700
29185,Dqadc,8.925,51.195,335.976
29186,Qalve,8.924,48.378,525.824
29187,Rzajm,7.397,53.853,548.797
29188,Njdxa,9.399,48.372,763.044
29189,Cfzyu,8.120,54.990,244.229
29190,Gchem,10.844,53.137,951.573
29191,Rpxun,8.797,54.756,7.489
29192,Guudb,6.811,50.805,361.020
29193,Fqzkg,7.803,53.773,267.967
29194,Taquz,11.306,48.216,687.560
29195,Gsbuk,11.477,49.327,52.610
29196,Rkgak,9.483,52.299,226.202
29197,Iizxz,7.793,53.255,505.131
29198,Pnsmt,7.949,53.022,846.680
29199,Smril,9.622,53.836,104.262
29200,Qfkbx,9.435,49.118,224.437
29201,Evvri,11.076,49.370,915.596
29202,Knbal,11.033,51.456,406.733
29203,Caubz,13.099,51.021,361.240
29204,Ymcfv,7.926,50.977,0.516
29205,Yezvu,8.802,52.475,959.990
29206,Xbftg,9.649,49.938,1.004
29207,Megrr,13.443,52.986,47.896
29208,Kllye,12.641,53.312,442.373
29209,Hhzdf,11.802,52.009,412.688
29210,Aphfc,9.685,51.118,180.972
29211,Wznpw,10.994,49.565,466.966
29212,Nlxyq,13.055,51.746,963.040
29213,Jvnxv,13.980,53.616,515.396
29214,Edlra,10.508,49.496,566.688
29215,Bqmrq,6.757,50.323,518.260
29216,Cgpzi,8.240,51.115,342.457
29217,Awilm,10.724,47.603,216.352
29218,Iteui,7.567,50.194,686.588
29219,Amona,12.352,48.863,547.987
29220,Qmejw,10.766,48.431,713.519
29221,Ezsrs,10.412,50.449,581.001
29222,Sxznz,11.394,53.518,397.566
29223,Eokft,9.131,50.491,548.256
29224,Xnlqr,14.256,53.348,221.816
29225,Uixrh,6.979,50.794,859.282
29226,Qtyqe,9.040,53.013,380.227
29227,Wzmbs,10.140,53.799,940.574
29228,Oqjik,7.816,52.790,787.751
29229,Yguak,7.988,52.823,730.893
29230,Cbgup,14.013,54.212,136.057
29231,Vblhk,11.756,47.621,328.232
29232,Yzwey,8.677,52.758,354.557
29233,Wazwn,8.336,53.578,318.043
29234,Rxnce,6.397,53.715,343.846
29235,Ayqzk,7.641,49.622,811.198
29236,Pdair,13.722,53.171,439.082
29237,Rrfwz,9.169,51.677,376.034
29238,Wkrin,7.436,50.550,645.791
29239,Prbzy,7.944,53.174,101.096
29240,Syvxg,12.154,48.933,723.336
29241,Uxuyu,8.065,48.226,833.434
29242,Xhqnk,7.697,49.538,724.222
29243,Urked,7.741,51.630,762.576
29244,Eewcp,8.028,52.745,648.284
29245,Qaqkl,11.922,50.209,550.491
29246,Bvhyh,13.984,53.377,962.868
29247,Qcvvz,11.454,52.466,421.369
29248,Ejtjr,7.309,52.156,940.122
29249,Lxqia,7.624,49.287,627.560
29250,Gubvq,12.731,53.491,597.768
29251,Zwnck,12.873,53.825,777.344
29252,Qfnal,13.964,52.507,752.171
29253,Bdbia,11.083,51.577,530.156
29254,Zhvjt,9.058,53.025,947.240
29255,Eydoy,8.373,50.492,673.129
29256,Yrqob,9.973,50.044,57.661
29257,Ofpau,12.814,54.234,941.837
29258,Ywhzj,13.981,51.119,70.600
29259,Fxajh,11.942,50.841,361.312
29260,Cjavp,12.102,49.005,823.376
29261,Hblhw,10.302,51.187,595.782
29262,Ghfit,6.506,53.639,928.475
29263,Doufh,8.802,52.716,314.555
29264,Fddmx,9.759,50.744,765.679
29265,Srbvr,9.086,54.091,830.763
29266,Vgpli,10.233,54.385,94.490
29267,Kkzdv,10.750,48.861,615.136
29268,Yhqxv,9.103,49.526,702.732
29269,Qyeej,10.714,51.257,751.419
29270,Lyric,9.649,53.155,231.949
29271,Tcrra,12.411,52.375,456.625
29272,Jqogp,11.190,48.995,-3.013
29273,Infmi,10.855,48.054,857.332
29274,Wxgvx,10.835,53.167,932.675
29275,Clhpq,11.036,54.137,375.586
29276,Gegky,10.886,48.501,459.129
29277,Fagym,8.613,52.513,949.507
29278,Jmast,9.457,50.356,534.317
29279,Xcnii,11.703,50.523,408.471
29280,Pefjx,8.522,53.621,913.441
29281,Tphkp,8.581,50.612,906.200
29282,Behmd,14.344,51.822,948.651
29283,Vboxm,12.640,51.218,315.563
29284,Ftcke,10.153,51.825,6.558
29285,Lysft,12.282,52.526,-1.838
29286,Unlvi,8.163,53.146,398.409
29287,Fsxkp,11.867,47.832,9.707
29288,Sgkfz,9.176,52.020,388.093
29289,Ovofx,7.487,53.706,736.526
29290,Nzipp,7.503,53.489,501.805
29291,Buoie,11.998,49.644,613.945
29292,Uuwyl,13.928,52.004,881.277
29293,Lurug,8.506,53.406,528.020
29294,Zywqr,7.393,52.843,465.033
29295,Emnvm,11.840,47.813,143.718
29296,Fxuec,9.770,49.838,808.802
29297,Cotvk,14.206,51.668,926.352
29298,Xfcea,11.787,52.776,776.418
29299,Jrzsr,8.703,52.995,781.598
29300,Lmdoj,9.908,50.787,710.670
29301,Ehbht,10.555,49.106,39.909
29302,Gngfz,13.033,48.453,500.213
29303,Bisyp,10.037,52.051,790.431
29304,Bbqtv,8.987,51.395,806.473
29305,Pkpbx,6.912,52.560,966.542
29306,Flgug,12.845,52.142,850.635
29307,Ypceb,8.625,48.169,243.380
29308,Ayfkf,9.903,49.670,657.181
29309,Lbdmy,12.742,51.999,123.797
29310,Jbvwn,8.601,54.515,46.627
29311,Wqljb,8.055,54.822,402.206
29312,Gyifk,10.491,53.309,897.395
29313,Ppugr,9.861,53.453,386.803
29314,Fofzs,7.923,52.233,683.882
29315,Jfxnq,10.767,51.092,317.021
29316,Rcrev,11.761,51.173,912.870
29317,Hvnoz,9.286,52.142,933.679
29318,Wjmrx,13.947,54.282,476.310
29319,Vnjgb,7.895,51.861,334.075
29320,Cvzci,8.184,50.983,365.316
29321,Lyfck,9.783,48.508,504.357
29322,Hzcrw,11.298,50.298,625.112
29323,Dmoaj,7.327,49.493,890.871
29324,Wxooq,11.398,47.960,257.022
29325,Fstfy,11.914,49.480,9.599
29326,Vvhzo,8.793,52.294,218.411
29327,Jichj,8.587,53.747,474.820
29328,Jvygx,13.407,53.127,806.545
29329,Hjoky,11.072,49.434,583.331
29330,Fuzbb,11.484,52.894,54.719
29331,Bvpdd,10.202,53.267,916.522
29332,Tywaf,9.903,51.992,418.485
29333,Yvbbk,7.345,51.608,7.688
29334,Ubnrk,9.869,50.824,170.594
29335,Sejew,7.017,49.324,759.721
29336,Learw,12.328,47.979,48.012
29337,Wgoxu,10.208,50.844,108.030
29338,Bixkx,10.473,51.628,306.749
29339,Grpdj,7.875,53.052,98.757
29340,Itkdv,9.854,51.914,200.571
29341,Erhss,9.859,48.046,225.514
29342,Xfvxw,8.861,51.407,504.087
29343,Pbaob,10.532,50.484,397.134
29344,Zqrlf,10.347,48.370,765.298
29345,Xugdh,8.472,48.549,842.403
29346,Xmnhg,11.644,52.761,639.873
29347,Oczvg,11.163,49.072,163.257
29348,Xivle,10.290,48.624,680.882
29349,Eetuw,13.792,54.502,472.172
29350,Mpjxw,9.433,51.992,490.823
29351,Rfoez,12.391,52.646,784.536
29352,Rpagy,10.626,50.368,516.933
29353,Pbvks,12.500,51.785,486.367
29354,Jjrzd,11.421,51.459,659.079
29355,Pcvcy,6.747,53.653,376.049
29356,Qhxbr,12.755,49.005,251.650
29357,Bidzp,10.277,51.217,471.713
29358,Wgwbs,10.330,52.619,347.703
29359,Witfd,7.132,50.511,793.662
29360,Zmckm,9.153,48.182,892.035
29361,Eswli,9.187,54.535,532.787
29362,Ocwas,8.351,51.382,77.955
29363,Qqoml,13.705,51.902,334.365
29364,Avemo,8.064,53.928,877.309
29365,Dizoq,11.112,54.201,267.704
29366,Nziyq,8.948,51.594,931.203
29367,Vaplj,10.906,49.249,844.221
29368,Zafih,9.344,52.767,609.941
29369,Lpqna,9.749,53.114,969.562
29370,Gpccx,10.390,49.600,16.467
29371,Sfjzt,7.274,53.544,23.506
29372,Fqwxz,11.059,49.382,696.997
29373,Ykcrw,8.347,49.671,210.401
29374,Wszbb,6.708,49.707,945.262
29375,Temmq,10.112,49.397,535.904
29376,Kkrqx,12.668,54.205,862.879
29377,Dsdaq,9.126,52.090,155.833
29378,Bqtbt,7.229,50.303,68.756
29379,Lugei,11.416,50.179,508.728
29380,Xhjqp,14.171,51.952,617.928
29381,Kzyvx,10.284,53.854,34.081
29382,Ehrfp,13.743,51.332,777.434
29383,Skncv,11.290,48.450,381.649
29384,Bxoza,8.394,48.988,764.579
29385,Joeqo,13.367,51.662,626.667
29386,Iuuec,10.815,50.307,481.926
29387,Tsouj,12.920,51.810,65.603
29388,Skutt,13.648,53.566,597.762
29389,Xcydq,9.687,54.632,573.414
29390,Fekyc,13.886,53.475,881.343
29391,Piajs,8.327,47.668,47.211
29392,Aiwzl,8.663,50.348,73.318
29393,Uqcbr,13.099,52.332,711.357
29394,Mmrie,9.648,52.207,216.104
29395,Uwvje,10.491,53.367,359.153
29396,Hyfcn,8.215,51.287,586.399
29397,Zvmxz,7.807,49.107,283.323
29398,Ljtha,13.875,52.560,551.307
29399,Kibsr,8.192,49.503,816.038
29400,Eceew,11.559,49.174,313.376
29401,Klmmf,9.662,52.245,451.944
29402,Usziu,7.998,52.169,368.936
29403,Hsfmd,11.838,49.780,495.189
29404,Cgtom,7.062,51.041,805.170
29405,Ofums,10.276,49.903,954.542
29406,Rzbgs,12.525,51.054,803.135
29407,Zjyrq,7.296,52.389,296.999
29408,Bgzln,12.109,53.900,853.220
29409,Sqvhn,13.683,52.243,667.276
29410,Veysy,12.082,49.602,755.619
29411,Ewoze,14.283,53.216,596.496
29412,Zziee,8.740,50.174,150.690
29413,Lxsoa,11.902,52.902,961.033
29414,Qgxlv,12.228,54.413,476.399
29415,Uanku,6.581,51.031,308.973
29416,Pavec,11.349,52.380,414.188
29417,Pwvqz,9.069,47.761,226.217
29418,Qjiyx,10.684,49.237,703.096
29419,Jdnai,7.488,50.367,218.531
29420,Wtwho,10.591,54.366,592.592
29421,Tydev,9.415,52.555,608.360
29422,Mnxlg,12.021,50.694,463.540
29423,Plwss,8.338,48.560,241.973
29424,Rhrxr,7.779,51.706,531.665
29425,Kdhng,8.380,52.788,771.286
29426,Egzpl,10.302,48.086,171.877
29427,Xvibz,13.065,51.152,866.461
29428,Xsdyu,12.626,54.421,561.338
29429,Jguve,12.804,48.231,412.370
29430,Eqnbp,10.126,51.045,475.045
29431,Hdcgc,7.239,50.361,627.718
29432,Jecbb,11.520,47.939,44.224
29433,Xjujm,9.145,50.411,343.513
29434,Exjka,12.302,53.414,145.478
29435,Jxiuf,11.984,53.110,571.902
29436,Flsrt,12.090,47.915,392.022
29437,Fovcq,8.027,53.613,115.913
29438,Yuylt,13.700,51.925,295.171
29439,Cgfwy,9.556,51.614,6.185
29440,Crmqi,10.204,50.998,606.139
29441,Rgoib,9.856,50.243,110.400
29442,Tnrhr,6.423,51.358,680.719
29443,Ihnzr,11.275,52.403,304.009
29444,Wtbkt,8.532,53.747,759.025
29445,Izweu,10.169,50.572,624.162
29446,Lrxts,8.154,55.012,-1.462
29447,Pvhxr,7.495,51.076,324.286
29448,Hudwc,12.658,51.092,851.050
29449,Ectxm,9.102,50.526,375.010
29450,Aphzk,6.725,49.395,116.494
29451,Mkcps,9.887,51.110,698.946
29452,Fdwnw,6.627,50.304,200.339
29453,Lujpt,7.540,54.171,60.273
29454,Wxzfh,8.960,49.623,206.840
29455,Zqynb,12.360,54.266,617.471
29456,Kizlo,7.583,50.972,478.676
29457,Lgscf,6.578,51.833,1.747
29458,Ynrhg,10.294,54.227,720.965
29459,Ksitu,8.895,51.708,301.603
29460,Qmbds,7.146,50.228,531.636
29461,Nhdbn,8.555,50.954,817.915
29462,Gwdgf,12.546,48.269,852.929
29463,Ncgwm,12.940,51.203,618.293
29464,Wqnfb,12.536,52.205,924.930
29465,Xkzwn,9.045,48.980,852.650
29466,Tpwbn,12.524,50.860,439.506
29467,Zhjwk,8.160,50.385,911.826
29468,Qrdvh,11.348,53.692,531.389
29469,Yzkrq,7.870,49.205,403.209
29470,Hxtqj,8.818,50.264,19.245
29471,Dyyta,14.619,51.269,14.257
29472,Ekgre,9.004,54.110,335.909
29473,Ynpgp,10.253,53.336,956.238
29474,Nceia,10.208,50.373,286.385
29475,Illla,12.903,51.889,50.830
29476,Deidu,11.939,50.699,279.517
29477,Havip,13.368,50.927,250.246
29478,Ckwor,7.921,47.934,263.285
29479,Zpbic,12.092,51.595,647.419
29480,Wcwvd,9.428,47.842,795.836
29481,Xfxtq,10.487,49.357,828.916
29482,Amzec,9.324,47.753,465.899
29483,Zjqut,12.513,52.281,723.850
29484,Vryki,9.226,51.916,279.262
